Source,File,NodeSID,QuestSID,NodeType,ConditionType,EventType,TargetQuestGuid,TargetLairPlaceholder,FactionWarPlaceholder,Faction,PresetName,Activate,ForceDespawn,ConnectionCount,TargetResolvedIn,TargetLevelName,AllOtherFields
Base,GameLite/GameData/QuestNodePrototypes/SEQ04.cfg,SEQ04_ProtectLairNPCSquadItem_BP_DeadBody_Scientist_SEQ04,SEQ04,ProtectLairNPCSquadItem,,,C3375E954A1C2805E922F2B5281DF98A,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SEQ04_LogicLevel_WP/C3375E954A1C2805E922F2B5281DF98A.cfg,WorldMap_WP/SEQ04_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SEQ05.cfg,SEQ05_ProtectLairNPCSquadItem_BP_DeadBody_SEQ05,SEQ05,ProtectLairNPCSquadItem,,,F3CAE7F7456E16F76C6F7FA48176990C,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SEQ05_LogicLevel_WP/F3CAE7F7456E16F76C6F7FA48176990C.cfg,WorldMap_WP/SEQ05_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SEQ06.cfg,SEQ06_ProtectLairNPCSquadItem_BP_NPC_Stalker_SEQ06,SEQ06,ProtectLairNPCSquadItem,,,DD6B063F43C098BF5DD58594418B269D,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SEQ06_LogicLevel_WP/DD6B063F43C098BF5DD58594418B269D.cfg,WorldMap_WP/SEQ06_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SEQ06_P.cfg,SEQ06_P_ToggleLairActivity,SEQ06_P,ToggleLairActivity,,,09D3CC394214DCD41E8648A3E9A5E542,,,,,false,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/09D3CC394214DCD41E8648A3E9A5E542.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SEQ06_P.cfg,SEQ06_P_ToggleLairActivity_1,SEQ06_P,ToggleLairActivity,,,09D3CC394214DCD41E8648A3E9A5E542,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/09D3CC394214DCD41E8648A3E9A5E542.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SEQ08.cfg,SEQ08_ProtectLairNPCSquadItem_BP_DeadBody_SEQ08,SEQ08,ProtectLairNPCSquadItem,,,CEC86E4841E6EECECA610D84734935A9,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SEQ08_LogicLevel_WP/CEC86E4841E6EECECA610D84734935A9.cfg,WorldMap_WP/SEQ08_LogicLevel_WP,
Base,GameLite/GameData/QuestNodePrototypes/SQ02.cfg,SQ02_ProtectNPC_Pomor,SQ02,ProtectLairNPCSquadItem,,,1652EC744CE8BA330DDF59977ED55B32,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ02_LogicLevel_WP/1652EC744CE8BA330DDF59977ED55B32.cfg,WorldMap_WP/SQ02_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ03.cfg,SQ03_ProtectLairNPC_Subota,SQ03,ProtectLairNPCSquadItem,,,C6922EF14C984B24EE363D9C4D1839EA,,,,,,,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ03_LogicLevel_WP/C6922EF14C984B24EE363D9C4D1839EA.cfg,WorldMap_WP/SQ03_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ03_P.cfg,SQ03_P_ProtectNPC,SQ03_P,ProtectLairNPCSquadItem,,,9E213A4943FC0BFE67A6A4A644D96792,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ03_LogicLevel_WP/9E213A4943FC0BFE67A6A4A644D96792.cfg,WorldMap_WP/SQ03_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ03_P.cfg,SQ03_P_ProtectNPC_1,SQ03_P,ProtectLairNPCSquadItem,,,F7C3910A4CC1EFA4178EB8B088534FCB,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ03_LogicLevel_WP/F7C3910A4CC1EFA4178EB8B088534FCB.cfg,WorldMap_WP/SQ03_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ03_P.cfg,SQ03_P_ProtectNPC_2,SQ03_P,ProtectLairNPCSquadItem,,,C6922EF14C984B24EE363D9C4D1839EA,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ03_LogicLevel_WP/C6922EF14C984B24EE363D9C4D1839EA.cfg,WorldMap_WP/SQ03_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ05.cfg,SQ05_ToggleLairActivity,SQ05,ToggleLairActivity,,,D572E86F4731BBEA4FF886B31CA49E99,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/D572E86F4731BBEA4FF886B31CA49E99.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ05_OWL.cfg,SQ05_OWL_ToggleLairActivity,SQ05_OWL,ToggleLairActivity,,,D572E86F4731BBEA4FF886B31CA49E99,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/D572E86F4731BBEA4FF886B31CA49E99.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ05_OWL.cfg,SQ05_OWL_ToggleLairActivity_Boiler,SQ05_OWL,ToggleLairActivity,,,D572E86F4731BBEA4FF886B31CA49E99,,,,,false,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/D572E86F4731BBEA4FF886B31CA49E99.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ06.cfg,SQ06_ToggleLairActivity,SQ06,ToggleLairActivity,,,5F5186214B87C4D2E76C15BD7664896A,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/5F5186214B87C4D2E76C15BD7664896A.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ100_Volhov_Ambush.cfg,SQ100_Volhov_Ambush_ToggleLairActivity,SQ100_Volhov_Ambush,ToggleLairActivity,,,28F5D2B7494994A098203CA367870351,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/28F5D2B7494994A098203CA367870351.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ101_C01.cfg,SQ101_C01_ToggleLairActivity,SQ101_C01,ToggleLairActivity,,,C9A7D0A2419B92AB0129ACAD57BEF509,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/C9A7D0A2419B92AB0129ACAD57BEF509.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ101_C01.cfg,SQ101_C01_ToggleLairActivity_1,SQ101_C01,ToggleLairActivity,,,CFBB5D4C4F29D322C346E3BE2F2DDB40,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/CFBB5D4C4F29D322C346E3BE2F2DDB40.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ101_C01.cfg,SQ101_C01_ToggleLairActivity_2,SQ101_C01,ToggleLairActivity,,,C9A7D0A2419B92AB0129ACAD57BEF509,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/C9A7D0A2419B92AB0129ACAD57BEF509.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ101_C01.cfg,SQ101_C01_ToggleLairActivity_3,SQ101_C01,ToggleLairActivity,,,CFBB5D4C4F29D322C346E3BE2F2DDB40,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/CFBB5D4C4F29D322C346E3BE2F2DDB40.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ103_P.cfg,SQ103_P_ToggleLairActivity,SQ103_P,ToggleLairActivity,,,B5D4C3B74242E8219335EE9CC7C58B92,,,,,false,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B5D4C3B74242E8219335EE9CC7C58B92.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ103_P.cfg,SQ103_P_ToggleLairActivity_1,SQ103_P,ToggleLairActivity,,,C78B5F4B4F599F319839D5BDAA271845,,,,,false,false,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ103_P.cfg,SQ103_P_ToggleLairActivity_2,SQ103_P,ToggleLairActivity,,,B5D4C3B74242E8219335EE9CC7C58B92,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B5D4C3B74242E8219335EE9CC7C58B92.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ103_P.cfg,SQ103_P_ToggleLairActivity_3,SQ103_P,ToggleLairActivity,,,C78B5F4B4F599F319839D5BDAA271845,,,,,true,false,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,SQ10_P_Protect_HogsSquad,SQ10_P,ProtectLairNPCSquadItem,,,9519D8F84A38FC21676E1CB78156E474,,,,,,,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ10_LogicLevel_WP/9519D8F84A38FC21676E1CB78156E474.cfg,WorldMap_WP/SQ10_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,SQ10_P_Protect_Jamper,SQ10_P,ProtectLairNPCSquadItem,,,AD0A988342B4B1B64C6B509300987A54,,,,,,,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ10_LogicLevel_WP/AD0A988342B4B1B64C6B509300987A54.cfg,WorldMap_WP/SQ10_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,SQ10_P_Protect_Siniay,SQ10_P,ProtectLairNPCSquadItem,,,F4159C6F480A373749B18E8D57659DB9,,,,,,,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ10_LogicLevel_WP/F4159C6F480A373749B18E8D57659DB9.cfg,WorldMap_WP/SQ10_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,SQ10_P_ToggleLairActivity_BurerAfterQuest_Activate,SQ10_P,ToggleLairActivity,,,1F21F6B94E21E04F6909018A9AEFA94D,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/1F21F6B94E21E04F6909018A9AEFA94D.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,SQ10_P_ToggleLairActivity_BurerAfterQuest_Despawn,SQ10_P,ToggleLairActivity,,,1F21F6B94E21E04F6909018A9AEFA94D,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/1F21F6B94E21E04F6909018A9AEFA94D.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,SQ10_P_ToggleLairActivity_Monolith_Activate,SQ10_P,ToggleLairActivity,,,9674CE364637214E6322C280FF11B5F4,,,,,true,false,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,SQ10_P_ToggleLairActivity_Monolith_Despawn,SQ10_P,ToggleLairActivity,,,9674CE364637214E6322C280FF11B5F4,,,,,false,true,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,SQ10_P_ToggleLairActivity_Noon_Despawn,SQ10_P,ToggleLairActivity,,,EA01EF9641A5E084B5EAA3B69BCEE342,,,,,false,true,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,SQ10_P_ToggleLairActivity_Zombie_Activate,SQ10_P,ToggleLairActivity,,,86BE9DDC47151597BCDADA85F7C96D2D,,,,,true,false,2,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,SQ10_P_ToggleLairActivity_Zombie_Despawn,SQ10_P,ToggleLairActivity,,,86BE9DDC47151597BCDADA85F7C96D2D,,,,,false,true,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,SQ10_P_ToggleLairActivity_Zombie_Despawn_1,SQ10_P,ToggleLairActivity,,,86BE9DDC47151597BCDADA85F7C96D2D,,,,,false,true,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ13_OWL.cfg,SQ13_OWL_ProtectLairNPCSquadItem_Artefact,SQ13_OWL,ProtectLairNPCSquadItem,,,131961C44AC63FB0EF6E17BDD9B894CE,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ13_LogicLevel_WP/131961C44AC63FB0EF6E17BDD9B894CE.cfg,WorldMap_WP/SQ13_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ13_OWL.cfg,SQ13_OWL_ProtectLairNPCSquadItem_BP_NPC_Matiush,SQ13_OWL,ProtectLairNPCSquadItem,,,B65CEEE64B2EF4E36EA410A21E3E7F19,,,,,,,2,GameLite/GameData/SpawnActorPrototypes/Himzavod_Hub_LogicLevek.cfg,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ13_OWL.cfg,SQ13_OWL_ProtectLairNPCSquadItem_BudakGun,SQ13_OWL,ProtectLairNPCSquadItem,,,FE9919E042A05E472AF40AAB83E4E396,,,,,,,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ13_LogicLevel_WP/FE9919E042A05E472AF40AAB83E4E396.cfg,WorldMap_WP/SQ13_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ13_OWL.cfg,SQ13_OWL_ProtectLairNPCSquadItem_Budnik,SQ13_OWL,ProtectLairNPCSquadItem,,,E547600B477AD8FC147E48BEC8733386,,,,,,,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ13_LogicLevel_WP/E547600B477AD8FC147E48BEC8733386.cfg,WorldMap_WP/SQ13_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ18.cfg,SQ18_ToggleLairActivity_Kolhoz_Bandits_Despawn,SQ18,ToggleLairActivity,,,0ECBEA5D43EDD967B1453BA1719B3CC7,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/0ECBEA5D43EDD967B1453BA1719B3CC7.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ18_P.cfg,SQ18_P_ToggleLairActivity_Kolhoz_Bandits_Activate,SQ18_P,ToggleLairActivity,,,0ECBEA5D43EDD967B1453BA1719B3CC7,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/0ECBEA5D43EDD967B1453BA1719B3CC7.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ20.cfg,SQ20_ProtectLairNPCSquadItem_Enemy,SQ20,ProtectLairNPCSquadItem,,,04EE20EF4FE244310EF2798D878D2C6B,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ20_LogicLevel/04EE20EF4FE244310EF2798D878D2C6B.cfg,WorldMap_WP/SQ20_LogicLevel,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ20.cfg,SQ20_ProtectLairNPCSquadItem_Enemy_1,SQ20,ProtectLairNPCSquadItem,,,F262C3704B247D93E2AA96A65FC5E257,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ20_LogicLevel/F262C3704B247D93E2AA96A65FC5E257.cfg,WorldMap_WP/SQ20_LogicLevel,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ20.cfg,SQ20_ProtectLairNPCSquadItem_Enemy_2,SQ20,ProtectLairNPCSquadItem,,,2AFD11254749E057C6CADD9E115B4041,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ20_LogicLevel/2AFD11254749E057C6CADD9E115B4041.cfg,WorldMap_WP/SQ20_LogicLevel,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ20.cfg,SQ20_ProtectLairNPCSquadItem_Enemy_3,SQ20,ProtectLairNPCSquadItem,,,1EDF05B149E7CC0B194DE98457AE7D55,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ20_LogicLevel/1EDF05B149E7CC0B194DE98457AE7D55.cfg,WorldMap_WP/SQ20_LogicLevel,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ20.cfg,SQ20_ProtectLairNPCSquadItem_Enemy_4,SQ20,ProtectLairNPCSquadItem,,,7FEC5AF942CF267670F8E4B389E434FC,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ20_LogicLevel/7FEC5AF942CF267670F8E4B389E434FC.cfg,WorldMap_WP/SQ20_LogicLevel,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ81_OWL.cfg,SQ81_OWL_ToggleLairActivity_portovie_krani_bandits,SQ81_OWL,ToggleLairActivity,,,0226552A445292DAD9A06D9F06EB09FE,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/0226552A445292DAD9A06D9F06EB09FE.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ81_OWL.cfg,SQ81_OWL_ToggleLairActivity_portovie_krani_bandits_1,SQ81_OWL,ToggleLairActivity,,,0226552A445292DAD9A06D9F06EB09FE,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/0226552A445292DAD9A06D9F06EB09FE.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88.cfg,SQ88_ProtectLairNPCSquadItem_BP_DeadBod_SQ88_Machek,SQ88,ProtectLairNPCSquadItem,,,010CD9BD45828AB2B6783E859C61721F,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ88_LogicLevel_WP/010CD9BD45828AB2B6783E859C61721F.cfg,WorldMap_WP/SQ88_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88.cfg,SQ88_ProtectLairNPCSquadItem_BP_DeadBod_SQ88_Poluyanov,SQ88,ProtectLairNPCSquadItem,,,C7CE29B9475E8058C877B1B30B4D049E,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ88_LogicLevel_WP/C7CE29B9475E8058C877B1B30B4D049E.cfg,WorldMap_WP/SQ88_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88.cfg,SQ88_ToggleLairActivity_Zombie,SQ88,ToggleLairActivity,,,1D7A94F3484626E57CCD09BE4A13F1DE,,,,,false,true,3,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/1D7A94F3484626E57CCD09BE4A13F1DE.cfg,WorldMap_WP,NodePrototypeVersion=6
Base,GameLite/GameData/QuestNodePrototypes/SQ88_C01.cfg,SQ88_C01_ToggleLairActivity_Dogs_GP,SQ88_C01,ToggleLairActivity,,,31E008C64EFC876BE2FE2DB392105DB0,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/31E008C64EFC876BE2FE2DB392105DB0.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88_P.cfg,SQ88_P_ProtectLairNPCSquadItem_BP_DeadBod_SQ88_Machek,SQ88_P,ProtectLairNPCSquadItem,,,010CD9BD45828AB2B6783E859C61721F,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ88_LogicLevel_WP/010CD9BD45828AB2B6783E859C61721F.cfg,WorldMap_WP/SQ88_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88_P.cfg,SQ88_P_ToggleLairActivity_Dogs,SQ88_P,ToggleLairActivity,,,31E008C64EFC876BE2FE2DB392105DB0,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/31E008C64EFC876BE2FE2DB392105DB0.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88_P.cfg,SQ88_P_ToggleLairActivity_Dogs_GP,SQ88_P,ToggleLairActivity,,,31E008C64EFC876BE2FE2DB392105DB0,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/31E008C64EFC876BE2FE2DB392105DB0.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88_P.cfg,SQ88_P_ToggleLairActivity_Dogs_Off,SQ88_P,ToggleLairActivity,,,31E008C64EFC876BE2FE2DB392105DB0,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/31E008C64EFC876BE2FE2DB392105DB0.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88_P.cfg,SQ88_P_ToggleLairActivity_Dogs_QuestCompleted,SQ88_P,ToggleLairActivity,,,31E008C64EFC876BE2FE2DB392105DB0,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/31E008C64EFC876BE2FE2DB392105DB0.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88_P.cfg,SQ88_P_ToggleLairActivity_Neutrals,SQ88_P,ToggleLairActivity,,,923A9BF74E3B0EB4E7CD3A9E0464F57B,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/923A9BF74E3B0EB4E7CD3A9E0464F57B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88_P.cfg,SQ88_P_ToggleLairActivity_Neutrals_Off,SQ88_P,ToggleLairActivity,,,923A9BF74E3B0EB4E7CD3A9E0464F57B,,,,,false,true,0,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/923A9BF74E3B0EB4E7CD3A9E0464F57B.cfg,WorldMap_WP,NodePrototypeVersion=1;Launchers=
Base,GameLite/GameData/QuestNodePrototypes/SQ88_P.cfg,SQ88_P_ToggleLairActivity_Neutrals_QuestCompleted,SQ88_P,ToggleLairActivity,,,923A9BF74E3B0EB4E7CD3A9E0464F57B,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/923A9BF74E3B0EB4E7CD3A9E0464F57B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88_P.cfg,SQ88_P_ToggleLairActivity_Zombie,SQ88_P,ToggleLairActivity,,,1D7A94F3484626E57CCD09BE4A13F1DE,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/1D7A94F3484626E57CCD09BE4A13F1DE.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ88_P.cfg,SQ88_P_ToggleLairActivity_Zombie_QuestCompleted,SQ88_P,ToggleLairActivity,,,1D7A94F3484626E57CCD09BE4A13F1DE,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/1D7A94F3484626E57CCD09BE4A13F1DE.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ89.cfg,SQ89_ToggleLairActivity,SQ89,ToggleLairActivity,,,B9B251DE41C653CC2181519D4E680186,,,,,false,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B9B251DE41C653CC2181519D4E680186.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ89.cfg,SQ89_ToggleLairActivity_Farm,SQ89,ToggleLairActivity,,,B9B251DE41C653CC2181519D4E680186,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B9B251DE41C653CC2181519D4E680186.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ89_P.cfg,SQ89_P_ToggleLairActivity,SQ89_P,ToggleLairActivity,,,75DF8D774BA01139D35EC6866C6CB1B1,,,,,false,true,3,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/75DF8D774BA01139D35EC6866C6CB1B1.cfg,WorldMap_WP,NodePrototypeVersion=2
Base,GameLite/GameData/QuestNodePrototypes/SQ89_P.cfg,SQ89_P_ToggleLairActivity_1,SQ89_P,ToggleLairActivity,,,75DF8D774BA01139D35EC6866C6CB1B1,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/75DF8D774BA01139D35EC6866C6CB1B1.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ90.cfg,SQ90_ProtectLairNPCSquadItem_BP_DeadBody_SQ90_NotZazim,SQ90,ProtectLairNPCSquadItem,,,3557C9D941FE188EC2023F854F855C66,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/SQ90_LogicLevel_WP/3557C9D941FE188EC2023F854F855C66.cfg,WorldMap_WP/SQ90_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ90.cfg,SQ90_ToggleLairActivity_Sklad_conteinerov,SQ90,ToggleLairActivity,,,7D36A2C14609FE7FE1B483BDF343115B,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/7D36A2C14609FE7FE1B483BDF343115B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ90.cfg,SQ90_ToggleLairActivity_Stayanka_tehniki,SQ90,ToggleLairActivity,,,771E5D5B411D4B50A02B788EE7568C51,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/771E5D5B411D4B50A02B788EE7568C51.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ90_P.cfg,SQ90_P_ToggleLairActivity_Sklad_conteinerov_Activate,SQ90_P,ToggleLairActivity,,,7D36A2C14609FE7FE1B483BDF343115B,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/7D36A2C14609FE7FE1B483BDF343115B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/SQ90_P.cfg,SQ90_P_ToggleLairActivity_Stayanka_tehniki_Activate,SQ90_P,ToggleLairActivity,,,771E5D5B411D4B50A02B788EE7568C51,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/771E5D5B411D4B50A02B788EE7568C51.cfg,WorldMap_WP,NodePrototypeVersion=1
